year,age,female_deaths,male_deaths,total_deaths,female_pop,male_pop,total_pop
1880,27,194.14,224.28,418.42,31405,30473,61878
1880,28,207.14,222.28,429.42,32581,31409,63990
1880,29,201.14,207.26,408.4,32450,30507,62957
1880,30,223.15,208.26,431.41,33169,30917,64086
1880,31,209.15,199.24,408.39,30403,27910,58313
1880,32,210.14,236.3,446.44,28388,26202,54590
1880,33,197.13,188.24,385.37,27704,25491,53195
1880,34,241.17,191.23,432.4,29532,26466,55998
1880,35,199.14,247.31,446.45,30449,27601,58050
1880,36,208.14,238.29,446.43,28383,25715,54098
1880,37,199.14,210.26,409.4,29340,25973,55313
1880,38,234.16,213.27,447.43,27540,24363,51903
1880,39,237.16,209.26,446.42,28386,25722,54108
1880,40,258.18,234.29,492.47,26077,23249,49326
1880,41,204.14,187.23,391.37,25014,22119,47133
1880,42,220.15,232.29,452.44,25614,23196,48810
1880,43,237.16,217.27,454.43,26655,23777,50432
1880,44,238.16,242.3,480.46,27501,24661,52162
1880,45,284.2,268.34,552.54,27663,24700,52363
1880,46,248.17,313.39,561.56,27190,24628,51818
1880,47,231.16,270.33,501.49,24253,22164,46417
1880,48,219.15,267.33,486.48,22768,20427,43195
1880,49,266.19,286.36,552.55,24247,21659,45906
1880,50,278.19,332.41,610.6,25070,22319,47389
1880,51,303.21,311.39,614.6,23784,20780,44564
1880,52,271.19,329.41,600.6,21738,19430,41168
1880,53,296.21,335.42,631.63,24284,21258,45542
1880,54,314.21,384.48,698.69,24793,21919,46712
1880,55,323.22,357.44,680.66,22896,20055,42951
1880,56,382.26,433.54,815.8,23698,21003,44701
1880,57,400.27,444.55,844.82,22569,19339,41908
1880,58,388.27,425.53,813.8,20915,18680,39595
1880,59,401.27,430.53,831.8,19109,16341,35450
1880,60,384.27,378.47,762.74,17874,15412,33286
1880,61,420.29,445.56,865.85,17999,15317,33316
1880,62,449.31,465.58,914.89,16762,14030,30792
1880,63,510.35,440.55,950.9,17144,14162,31306
1880,64,469.32,476.59,945.91,16184,13214,29398
1880,65,474.33,468.58,942.91,13882,11364,25246
1880,66,441.3,433.54,874.84,11586,9209,20795
1880,67,457.32,469.58,926.9,13131,10282,23413
1880,68,563.38,502.63,1066.01,13052,10115,23167
1880,69,571.39,555.69,1127.08,11465,9061,20526
1880,70,524.36,476.6,1000.96,8595,6248,14843
1880,71,498.34,425.53,923.87,8585,6486,15071
1880,72,515.35,495.62,1010.97,8696,6601,15297
1880,73,546.38,486.61,1032.99,7610,5749,13359
1880,74,521.36,452.57,973.93,7518,5387,12905
1880,75,573.39,490.61,1064,7034,4990,12024
1880,76,589.4,489.61,1079.01,6179,4355,10534
1880,77,581.39,455.57,1036.96,6039,4231,10270
1880,78,565.39,450.56,1015.95,4409,2880,7289
1880,79,489.34,360.45,849.79,3409,2191,5600
1880,80,470.32,344.43,814.75,3728.27,2312.23,6040.5
1880,81,487.34,364.46,851.8,3316.71,2050.72,5367.43
1880,82,453.31,341.43,794.74,2916.85,1771.16,4688.01
1880,83,404.28,295.37,699.65,2436.88,1459.88,3896.76
1880,84,398.27,226.28,624.55,1888.47,1095.7,2984.17
1880,85,334.22,221.27,555.49,1604.88,877.48,2482.36
1880,86,297.21,181.23,478.44,1310.11,647.56,1957.67
1880,87,279.19,144.18,423.37,1072.69,489.56,1562.25
1880,88,188.13,108.13,296.26,724.36,323.23,1047.59
1880,89,154.11,68.09,222.2,499.4,210.47,709.87
1880,90,114.08,51.06,165.14,351.93,134.07,486
1880,91,75.05,20.02,95.07,251.16,91,342.16
1880,92,65.04,22.03,87.07,166.76,66.22,232.98
1880,93,34.02,20.02,54.04,109.79,40.71,150.5
1880,94,32.02,10.01,42.03,73.64,19.84,93.48
1880,95,19.02,5.01,24.03,44.61,13.07,57.68
1880,96,11.01,7.01,18.02,21.12,8.33,29.45
1880,97,8,2,10,12.57,3.52,16.09
1880,98,5,1,6,9.05,1,10.05
1880,99,3,0,3,6.1,0.53,6.63
1880,100,3,1,4,2.44,1.57,4.01
1880,101,0,1.01,1.01,0,0.92,0.92
1880,102,0,0,0,0.52,0,0.52
1880,103,0,0,0,0.48,0,0.48
1880,104,0,0,0,0,0,0
1880,105,0,0,0,0,0,0
1880,106,0,0,0,0,0,0
1880,107,0,0,0,0,0,0
1880,108,0,0,0,0,0,0
1880,109,0,0,0,0,0,0
1880,110+,0,0,0,0,0,0
1881,0,6682.51,8302.37,14984.88,59630,61119,120749
1881,1,2174.49,2342.93,4517.42,58476,59803,118279
1881,2,1360.31,1418.77,2779.08,54055,55474,109529
1881,3,991.22,1069.34,2060.56,54433,55720,110153
1881,4,768.17,786.99,1555.16,51354,52640,103994
1881,5,563.13,664.83,1227.96,50415,51472,101887
1881,6,492.11,524.65,1016.76,48190,49061,97251
1881,7,409.09,406.51,815.6,47933,48902,96835
1881,8,334.08,292.36,626.44,46304,47554,93858
1881,9,288.06,301.38,589.44,47560,48725,96285
1881,10,245.05,224.28,469.33,44185,45539,89724
1881,11,213.05,198.24,411.29,43084,43797,86881
1881,12,197.05,175.22,372.27,39108,39500,78608
1881,13,173.03,134.17,307.2,43620,44568,88188
1881,14,195.04,152.19,347.23,47551,48472,96023
1881,15,190.04,173.21,363.25,46911,47414,94325
1881,16,217.05,171.21,388.26,46932,47355,94287
1881,17,235.05,207.26,442.31,45945,46897,92842
1881,18,193.04,223.28,416.32,43902,44414,88316
1881,19,199.05,231.28,430.33,41152,40977,82129
1881,20,208.05,252.32,460.37,43130,42468,85598
1881,21,211.05,251.31,462.36,42567,41710,84277
1881,22,192.04,253.32,445.36,41363,40001,81364
1881,23,225.05,265.33,490.38,37405,35599,73004
1881,24,204.04,241.3,445.34,35416,33459,68875
1881,25,192.04,244.3,436.34,34797,33239,68036
1881,26,227.05,224.28,451.33,36700,34438,71138
1881,27,202.04,217.27,419.31,33099,30747,63846
1881,28,208.05,207.26,415.31,30609,28575,59184
1881,29,205.05,218.27,423.32,31829,29656,61485
1881,30,236.05,217.27,453.32,32014,29364,61378
1881,31,238.05,202.25,440.3,32745,29931,62676
1881,32,205.04,214.27,419.31,30126,27239,57365
1881,33,199.04,190.24,389.28,28362,25760,54122
1881,34,203.05,184.23,387.28,27521,25120,52641
1881,35,197.05,165.2,362.25,29060,26111,55171
1881,36,237.06,194.24,431.3,30191,27408,57599
1881,37,243.05,242.31,485.36,28425,25644,54069
1881,38,211.04,231.29,442.33,28924,25677,54601
1881,39,223.05,211.27,434.32,27201,24323,51524
1881,40,241.06,243.3,484.36,27936,25177,53113
1881,41,227.05,259.32,486.37,25940,22995,48935
1881,42,226.05,240.3,466.35,24778,21985,46763
1881,43,217.05,246.31,463.36,25317,22927,48244
1881,44,211.05,256.32,467.37,26348,23475,49823
1881,45,262.06,267.34,529.4,27110,24160,51270
1881,46,253.05,308.39,561.44,27281,24466,51747
1881,47,255.06,298.38,553.44,26863,24149,51012
1881,48,227.05,285.35,512.4,24002,21740,45742
1881,49,219.04,310.38,529.42,22235,20063,42298
1881,50,252.06,307.38,559.44,23885,21217,45102
1881,51,261.06,294.37,555.43,24539,21873,46412
1881,52,294.07,344.43,638.5,23382,20352,43734
1881,53,241.05,307.38,548.43,21387,18997,40384
1881,54,325.07,365.46,690.53,23869,20750,44619
1881,55,330.07,385.48,715.55,24239,21301,45540
1881,56,358.08,414.52,772.6,22554,19559,42113
1881,57,372.08,434.54,806.62,23016,20393,43409
1881,58,357.08,466.59,823.67,22005,18822,40827
1881,59,397.09,480.6,877.69,20467,18059,38526
1881,60,416.09,467.59,883.68,18592,16051,34643
1881,61,394.09,411.52,805.61,17365,14975,32340
1881,62,418.09,476.59,894.68,17299,14598,31897
1881,63,456.1,465.58,921.68,16166,13583,29749
1881,64,471.11,483.6,954.71,16495,13615,30110
1881,65,500.11,536.67,1036.78,15533,12681,28214
1881,66,531.12,463.58,994.7,13342,10882,24224
1881,67,481.11,433.54,914.65,11276,8939,20215
1881,68,479.11,460.57,939.68,12443,9679,22122
1881,69,566.13,543.68,1109.81,12267,9405,21672
1881,70,580.13,531.66,1111.79,10678,8266,18944
1881,71,481.11,463.58,944.69,8097,5972,14069
1881,72,475.11,395.49,870.6,7970,5993,13963
1881,73,535.12,456.57,991.69,7982,5954,13936
1881,74,561.13,510.64,1071.77,7111,5274,12385
1881,75,546.13,456.57,1002.7,6842,4900,11742
1881,76,570.13,492.62,1062.75,6370,4465,10835
1881,77,593.14,473.59,1066.73,5614,3957,9571
1881,78,554.12,454.56,1008.68,5254,3644,8898
1881,79,507.12,421.53,928.65,4141,2632,6773
1881,80,498.12,362.45,860.57,3541.06,2199.17,5740.23
1881,81,488.11,377.47,865.58,3244.25,1954.53,5198.78
1881,82,469.11,322.41,791.52,2843.67,1695.76,4539.43
1881,83,433.09,270.33,703.42,2484.21,1449.76,3933.97
1881,84,414.09,260.33,674.42,2029.1,1195.47,3224.57
1881,85,307.07,231.29,538.36,1529.1,875.23,2404.33
1881,86,296.07,171.21,467.28,1285.43,674.38,1959.81
1881,87,244.06,136.17,380.23,1023.14,485.62,1508.76
1881,88,229.06,102.13,331.19,830.71,358.95,1189.66
1881,89,159.03,82.1,241.13,554.66,236.09,790.75
1881,90,117.02,62.08,179.1,366.55,151.57,518.12
1881,91,73.02,41.05,114.07,256.4,98.09,354.49
1881,92,63.01,20.03,83.04,179.36,69.46,248.82
1881,93,46.01,27.04,73.05,117.94,45.62,163.56
1881,94,31.01,12.02,43.03,76.21,25.42,101.63
1881,95,24.01,9.02,33.03,48.04,12.32,60.36
1881,96,17.01,6.01,23.02,29.41,7.02,36.43
1881,97,5,2,7,11.78,3.91,15.69
1881,98,4,2,6,6.01,2.01,8.02
1881,99,4,1,5,5.04,0.5,5.54
1881,100,3,0,3,3.01,0,3.01
1881,101,1,0,1,0.98,0.55,1.53
1881,102,0,1.01,1.01,0,0.46,0.46
1881,103,0,0,0,0.52,0,0.52
1881,104,1,0,1,0.48,0,0.48
1881,105,0,0,0,0,0,0
1881,106,0,0,0,0,0,0
1881,107,0,0,0,0,0,0
1881,108,0,0,0,0,0,0
1881,109,0,0,0,0,0,0
1881,110+,0,0,0,0,0,0
1882,0,7510.73,9236.13,16746.86,59325,61969,121294
1882,1,2179.51,2459.23,4638.74,56326,57264,113590
1882,2,1350.31,1416.87,2767.18,56423,57563,113986
1882,3,973.23,1096.44,2069.67,52456,53687,106143
1882,4,798.19,821.08,1619.27,53149,54307,107456
1882,5,601.14,680.89,1282.03,50334,51464,101798
1882,6,534.12,519.68,1053.8,49584,50479,100063
1882,7,451.1,411.54,862.64,47458,48237,95695
1882,8,315.08,373.49,688.57,47315,48208,95523
1882,9,287.06,258.34,545.4,45758,46934,92692
1882,10,219.05,258.34,477.39,47040,48146,95186
1882,11,176.04,230.31,406.35,43712,45031,88743
1882,12,201.05,210.27,411.32,42660,43338,85998
1882,13,179.05,159.21,338.26,38724,39097,77821
1882,14,167.04,146.2,313.24,43253,44187,87440
1882,15,180.04,157.2,337.24,47107,48015,95122
1882,16,223.05,190.25,413.3,46337,46833,93170
1882,17,176.04,204.27,380.31,46195,46610,92805
1882,18,180.04,217.29,397.33,45066,45900,90966
1882,19,236.06,216.29,452.35,42933,43092,86025
1882,20,171.04,273.36,444.4,40154,39346,79500
1882,21,200.04,250.33,450.37,42065,40796,82861
1882,22,211.05,299.39,510.44,41450,40136,81586
1882,23,204.04,265.35,469.39,40276,38399,78675
1882,24,218.05,231.31,449.36,36393,34093,70486
1882,25,206.04,224.3,430.34,34530,32084,66614
1882,26,222.05,201.27,423.32,33962,31951,65913
1882,27,235.06,223.29,458.35,35890,33253,69143
1882,28,197.04,235.31,432.35,32352,29691,62043
1882,29,184.04,186.24,370.28,29934,27655,57589
1882,30,189.04,209.27,398.31,31206,28837,60043
1882,31,193.05,200.27,393.32,31411,28611,60022
1882,32,210.04,183.24,393.28,32183,29220,61403
1882,33,202.05,186.24,388.29,29614,26613,56227
1882,34,172.04,199.27,371.31,27908,25207,53115
1882,35,190.04,182.24,372.28,27106,24609,51715
1882,36,200.04,189.25,389.29,28641,25634,54275
1882,37,195.04,222.29,417.33,29773,26927,56700
1882,38,199.05,212.28,411.33,28032,25149,53181
1882,39,223.05,220.29,443.34,28527,25200,53727
1882,40,240.05,231.31,471.36,26795,23875,50670
1882,41,229.05,200.27,429.32,27564,24728,52292
1882,42,234.06,215.28,449.34,25600,22562,48162
1882,43,186.05,206.27,392.32,24462,21577,46039
1882,44,191.05,233.31,424.36,25008,22522,47530
1882,45,211.05,253.34,464.39,26004,23057,49061
1882,46,223.05,221.29,444.34,26755,23726,50481
1882,47,229.06,242.31,471.37,26935,24031,50966
1882,48,246.05,287.38,533.43,26531,23719,50250
1882,49,227.05,271.36,498.41,23701,21323,45024
1882,50,222.05,257.34,479.39,21936,19662,41598
1882,51,230.05,298.39,528.44,23567,20816,44383
1882,52,281.06,300.4,581.46,24191,21454,45645
1882,53,320.08,339.45,659.53,23052,19948,43000
1882,54,305.07,281.37,586.44,21054,18589,39643
1882,55,304.07,331.43,635.5,23494,20306,43800
1882,56,346.08,360.48,706.56,23846,20831,44677
1882,57,331.07,387.51,718.58,22147,19067,41214
1882,58,352.08,416.55,768.63,22607,19882,42489
1882,59,379.08,418.55,797.63,21583,18290,39873
1882,60,357.08,407.53,764.61,20022,17527,37549
1882,61,408.09,451.59,859.68,18155,15560,33715
1882,62,410.1,408.54,818.64,16931,14485,31416
1882,63,411.1,414.54,825.64,16836,14087,30923
1882,64,445.1,443.58,888.68,15677,13072,28749
1882,65,495.11,446.59,941.7,15986,13063,29049
1882,66,492.11,447.59,939.7,14995,12143,27138
1882,67,468.11,512.67,980.78,12815,10409,23224
1882,68,430.1,389.51,819.61,10779,8472,19251
1882,69,447.1,447.59,894.69,11905,9154,21059
1882,70,512.12,506.67,1018.79,11681,8845,20526
1882,71,554.12,508.67,1062.79,10139,7751,17890
1882,72,451.1,419.55,870.65,7613,5531,13144
1882,73,431.1,377.5,808.6,7460,5556,13016
1882,74,505.12,412.54,917.66,7431,5460,12891
1882,75,486.12,415.55,901.67,6557,4782,11339
1882,76,502.12,434.57,936.69,6282,4418,10700
1882,77,497.12,397.52,894.64,5788,3976,9764
1882,78,529.12,420.55,949.67,5040,3489,8529
1882,79,479.11,391.52,870.63,4722,3200,7922
1882,80,442.1,351.46,793.56,3781.68,2393.2,6174.88
1882,81,410.09,305.4,715.49,3061.92,1839.16,4901.08
1882,82,367.08,252.33,619.41,2758.98,1598.94,4357.92
1882,83,394.09,237.31,631.4,2389.88,1396.9,3786.78
1882,84,335.07,241.32,576.39,2057.68,1182.51,3240.19
1882,85,343.08,220.28,563.36,1659.54,945.41,2604.95
1882,86,264.06,171.22,435.28,1235.44,677.53,1912.97
1882,87,228.05,136.18,364.23,1011.62,519.22,1530.84
1882,88,165.03,112.14,277.17,787.59,366.91,1154.5
1882,89,164.04,71.09,235.13,629.88,263.64,893.52
1882,90,129.03,63.08,192.11,416.85,164.29,581.14
1882,91,78.02,35.05,113.07,273.05,101.03,374.08
1882,92,67.02,28.04,95.06,188.13,67.27,255.4
1882,93,45.01,22.03,67.04,123.38,45.37,168.75
1882,94,36.01,8.01,44.02,80.1,26.46,106.56
1882,95,22.01,8.01,30.02,47.92,14.62,62.54
1882,96,10,2,12,27.73,4.9,32.63
1882,97,8.01,2,10.01,18.27,3.04,21.31
1882,98,4,0,4,7.36,1.94,9.3
1882,99,0,1,1,2,0.5,2.5
1882,100,0,0,0,1.48,0,1.48
1882,101,1,0,1,1.01,0,1.01
1882,102,1,0,1,0.49,0,0.49
1882,103,0,0,0,0,0,0
1882,104,0,0,0,0,0,0
1882,105,0,0,0,0,0,0
1882,106,0,0,0,0,0,0
1882,107,0,0,0,0,0,0
1882,108,0,0,0,0,0,0
1882,109,0,0,0,0,0,0
1882,110+,0,0,0,0,0,0
1883,0,6743.2,8637.59,15380.79,59607,61897,121504
1883,1,2035.36,2419.41,4454.77,55805,57878,113683
1883,2,1316.23,1380.37,2696.6,54253,55070,109323
1883,3,1077.19,1101.09,2178.28,54752,55830,110582
1883,4,829.15,859.86,1689.01,51096,52291,103387
1883,5,621.11,653.65,1274.76,52042,53154,105196
1883,6,534.1,544.54,1078.64,49380,50485,99865
1883,7,453.08,443.44,896.52,48722,49681,98403
1883,8,325.06,359.35,684.41,46738,47540,94278
1883,9,282.05,287.29,569.34,46675,47617,94292
1883,10,224.04,233.23,457.27,45198,46412,91610
1883,11,224.04,235.23,459.27,46553,47632,94185
1883,12,180.03,187.19,367.22,43236,44557,87793
1883,13,165.03,164.16,329.19,42221,42906,85127
1883,14,164.03,158.15,322.18,38315,38706,77021
1883,15,169.03,149.15,318.18,42791,43752,86543
1883,16,215.04,175.17,390.21,46491,47409,93900
1883,17,210.04,219.22,429.26,45526,46032,91558
1883,18,217.03,249.25,466.28,45235,45512,90747
1883,19,211.04,256.26,467.3,43987,44425,88412
1883,20,195.04,293.29,488.33,41818,41275,83093
1883,21,230.05,244.24,474.29,39047,37562,76609
1883,22,211.03,257.26,468.29,40904,39143,80047
1883,23,237.04,262.26,499.3,40283,38483,78766
1883,24,241.04,250.25,491.29,39157,36856,76013
1883,25,216.04,229.23,445.27,35352,32680,68032
1883,26,185.03,204.2,389.23,33608,30848,64456
1883,27,200.04,191.19,391.23,33110,30828,63938
1883,28,203.03,206.2,409.23,35084,32196,67280
1883,29,206.04,200.2,406.24,31640,28776,60416
1883,30,183.04,197.19,380.23,29325,26886,56211
1883,31,188.03,172.17,360.2,30625,28124,58749
1883,32,218.04,185.19,403.23,30857,27961,58818
1883,33,213.04,207.21,420.25,31647,28616,60263
1883,34,196.04,190.19,386.23,29114,26031,55145
1883,35,190.03,194.2,384.23,27472,24689,52161
1883,36,211.04,162.16,373.2,26660,24141,50801
1883,37,190.03,181.18,371.21,28214,25175,53389
1883,38,212.04,188.18,400.22,29374,26467,55841
1883,39,215.04,199.19,414.23,27621,24693,52314
1883,40,193.04,225.23,418.27,28106,24766,52872
1883,41,222.04,220.22,442.26,26393,23490,49883
1883,42,222.03,248.25,470.28,27180,24355,51535
1883,43,237.04,229.23,466.27,25244,22196,47440
1883,44,172.03,210.21,382.24,24148,21233,45381
1883,45,215.04,232.23,447.27,24688,22152,46840
1883,46,219.04,253.25,472.29,25659,22686,48345
1883,47,241.04,264.26,505.3,26401,23372,49773
1883,48,256.05,266.27,522.32,26574,23650,50224
1883,49,269.04,278.28,547.32,26188,23322,49510
1883,50,256.05,260.26,516.31,23383,20949,44332
1883,51,244.04,264.27,508.31,21622,19292,40914
1883,52,250.04,294.3,544.34,23236,20432,43668
1883,53,248.05,321.32,569.37,23807,21053,44860
1883,54,311.06,346.35,657.41,22649,19565,42214
1883,55,283.05,319.32,602.37,20671,18213,38884
1883,56,336.06,357.36,693.42,23096,19895,42991
1883,57,350.07,388.38,738.45,23426,20401,43827
1883,58,355.07,416.41,771.48,21727,18612,40339
1883,59,396.07,427.42,823.49,22170,19416,41586
1883,60,412.07,439.44,851.51,21147,17834,38981
1883,61,419.07,432.43,851.5,19570,17059,36629
1883,62,441.08,452.45,893.53,17693,15090,32783
1883,63,401.07,397.39,798.46,16484,14041,30525
1883,64,467.08,459.46,926.54,16366,13629,29995
1883,65,453.09,509.5,962.59,15169,12599,27768
1883,66,517.1,488.49,1005.59,15457,12589,28046
1883,67,526.1,501.49,1027.59,14476,11642,26118
1883,68,504.09,472.47,976.56,12335,9942,22277
1883,69,456.08,421.42,877.5,10322,8040,18362
1883,70,515.1,437.43,952.53,11407,8669,20076
1883,71,572.11,502.49,1074.6,11131,8330,19461
1883,72,573.11,514.51,1087.62,9619,7279,16898
1883,73,503.09,428.43,931.52,7156,5125,12281
1883,74,465.08,395.4,860.48,6980,5156,12136
1883,75,560.1,489.48,1049.58,6926,5043,11969
1883,76,483.09,439.43,922.52,6055,4351,10406
1883,77,524.1,428.42,952.52,5773,3999,9772
1883,78,534.1,399.39,933.49,5267,3565,8832
1883,79,541.1,377.37,918.47,4532,3081,7613
1883,80,487.09,420.42,907.51,4064.53,2695.2,6759.73
1883,81,457.09,337.34,794.43,3356.28,2065.05,5421.33
1883,82,404.07,279.27,683.34,2683.16,1566.14,4249.3
1883,83,361.06,223.23,584.29,2374.85,1350.92,3725.77
1883,84,368.06,290.29,658.35,2022.06,1156.71,3178.77
1883,85,338.06,199.2,537.26,1715.42,948.55,2663.97
1883,86,313.06,185.18,498.24,1349.98,747.26,2097.24
1883,87,249.05,141.14,390.19,995.29,526.62,1521.91
1883,88,202.04,117.11,319.15,811.57,393.92,1205.49
1883,89,160.03,92.1,252.13,624.01,275.31,899.32
1883,90,138.02,63.06,201.08,477.47,193.79,671.26
1883,91,118.02,47.04,165.06,314.37,115.99,430.36
1883,92,64.01,29.03,93.04,201.97,70.13,272.1
1883,93,40.01,17.01,57.02,131.55,42.17,173.72
1883,94,36.01,20.02,56.03,81.81,29.91,111.72
1883,95,17.01,9.01,26.02,51.33,18.52,69.85
1883,96,13.01,8,21.01,31.59,9.58,41.17
1883,97,8,2,10,18.81,2.92,21.73
1883,98,7,1,8,12.19,2.05,14.24
1883,99,3,2,5,5.37,1.44,6.81
1883,100,1,0,1,2,0,2
1883,101,0,0,0,0.98,0,0.98
1883,102,0,0,0,0,0,0
1883,103,0,0,0,0,0,0
1883,104,0,0,0,0,0,0
1883,105,0,0,0,0,0,0
1883,106,0,0,0,0,0,0
1883,107,0,0,0,0,0,0
1883,108,0,0,0,0,0,0
1883,109,0,0,0,0,0,0
1883,110+,0,0,0,0,0,0
1884,0,6891.69,8820.81,15712.5,59386,61830,121216
1884,1,1975.2,2155.16,4130.36,56562,58140,114702
1884,2,1222.12,1321.32,2543.44,54057,55911,109968
1884,3,960.1,1026.03,1986.13,52781,53528,106309
1884,4,779.08,855.85,1634.93,53536,54564,108100
1884,5,588.06,662.66,1250.72,50147,51270,101417
1884,6,461.05,543.55,1004.6,51246,52294,103540
1884,7,413.04,405.4,818.44,48673,49758,98431
1884,8,321.04,312.31,633.35,48139,49065,97204
1884,9,278.03,262.27,540.3,46249,47002,93251
1884,10,227.02,222.23,449.25,46249,47169,93418
1884,11,215.02,204.2,419.22,44805,45987,90792
1884,12,171.02,176.17,347.19,46174,47217,93391
1884,13,165.02,176.18,341.2,42908,44195,87103
1884,14,212.02,151.16,363.18,41917,42580,84497
1884,15,167.02,131.14,298.16,37981,38368,76349
1884,16,213.02,142.14,355.16,42329,43309,85638
1884,17,197.02,197.2,394.22,45864,46787,92651
1884,18,237.03,259.25,496.28,44767,45181,89948
1884,19,206.02,256.26,462.28,44401,44440,88841
1884,20,215.02,282.28,497.3,43147,43116,86263
1884,21,218.02,259.26,477.28,40982,40035,81017
1884,22,205.02,287.28,492.3,38226,36540,74766
1884,23,217.02,237.24,454.26,40083,38098,78181
1884,24,227.02,246.25,473.27,39463,37485,76948
1884,25,214.02,272.27,486.29,38388,35984,74372
1884,26,234.02,237.24,471.26,34688,31895,66583
1884,27,191.02,202.2,393.22,33036,30177,63213
1884,28,211.03,201.2,412.23,32575,30236,62811
1884,29,179.02,207.21,386.23,34563,31632,66195
1884,30,226.03,175.18,401.21,31171,28268,59439
1884,31,168.02,195.19,363.21,28926,26459,55385
1884,32,193.02,181.18,374.2,30233,27726,57959
1884,33,201.02,218.22,419.24,30479,27550,58029
1884,34,216.02,230.23,446.25,31290,28233,59523
1884,35,202.02,212.21,414.23,28763,25689,54452
1884,36,210.02,202.21,412.23,27145,24397,51542
1884,37,204.02,209.21,413.23,26352,23865,50217
1884,38,202.02,175.18,377.2,27901,24879,52780
1884,39,232.02,204.2,436.22,29059,26153,55212
1884,40,230.03,229.23,459.26,27325,24363,51688
1884,41,216.02,224.23,440.25,27805,24433,52238
1884,42,224.03,232.23,456.26,26084,23169,49253
1884,43,237.02,240.24,477.26,26874,24035,50909
1884,44,234.02,219.22,453.24,24967,21891,46858
1884,45,203.02,227.23,430.25,23889,20938,44827
1884,46,221.03,235.23,456.26,24406,21838,46244
1884,47,236.03,279.28,515.31,25345,22351,47696
1884,48,239.02,301.3,540.32,26065,23030,49095
1884,49,268.03,281.28,549.31,26243,23308,49551
1884,50,267.03,326.32,593.35,25862,22986,48848
1884,51,248.02,306.31,554.33,23069,20622,43691
1884,52,249.02,298.3,547.32,21325,18951,40276
1884,53,276.03,319.32,595.35,22932,20073,43005
1884,54,326.03,376.37,702.4,23464,20673,44137
1884,55,293.02,338.34,631.36,22301,19185,41486
1884,56,306.03,360.36,666.39,20321,17835,38156
1884,57,347.03,361.36,708.39,22709,19485,42194
1884,58,375.04,436.43,811.47,23036,19955,42991
1884,59,402.04,454.45,856.49,21314,18145,39459
1884,60,422.05,486.48,908.53,21713,18943,40656
1884,61,422.04,457.46,879.5,20686,17367,38053
1884,62,486.05,456.46,942.51,19108,16590,35698
1884,63,506.06,487.49,993.55,17243,14643,31886
1884,64,435.04,461.46,896.5,16022,13592,29614
1884,65,476.05,474.47,950.52,15874,13119,28993
1884,66,523.05,474.47,997.52,14657,12076,26733
1884,67,524.06,509.51,1033.57,14921,12078,26999
1884,68,582.06,528.53,1110.59,13953,11140,25093
1884,69,585.06,523.52,1108.58,11841,9477,21318
1884,70,533.06,438.43,971.49,9822,7597,17419
1884,71,517.06,464.47,981.53,10851,8188,19039
1884,72,611.06,519.52,1130.58,10547,7812,18359
1884,73,645.06,555.55,1200.61,9073,6802,15875
1884,74,552.05,462.47,1014.52,6668,4709,11377
1884,75,468.05,416.42,884.47,6463,4708,11171
1884,76,540.05,467.47,1007.52,6401,4574,10975
1884,77,553.06,488.49,1041.55,5550,3914,9464
1884,78,553.06,439.44,992.5,5243,3582,8825
1884,79,574.06,443.44,1017.5,4728,3173,7901
1884,80,568.06,422.42,990.48,4183.8,2800.21,6984.01
1884,81,478.05,409.4,887.45,3585.81,2311.17,5896.98
1884,82,494.05,351.35,845.4,2926.1,1756.86,4682.96
1884,83,388.04,309.31,697.35,2310.29,1319.98,3630.27
1884,84,365.04,226.22,591.26,2006.09,1093.51,3099.6
1884,85,298.03,222.22,520.25,1665.34,907.57,2572.91
1884,86,306.03,182.18,488.21,1387.42,754.91,2142.33
1884,87,256.02,168.16,424.18,1063.59,582.11,1645.7
1884,88,211.02,129.13,340.15,774.93,399.91,1174.84
1884,89,166.02,86.09,252.11,627.82,288.28,916.1
1884,90,160.01,65.07,225.08,474.25,197.39,671.64
1884,91,118.01,54.05,172.06,345.51,136.92,482.43
1884,92,86,39.03,125.03,224.35,78.52,302.87
1884,93,55.01,23.02,78.03,150.79,47.55,198.34
1884,94,44.01,14.02,58.03,93.43,23.73,117.16
1884,95,22,9.01,31.01,54.29,14.88,69.17
1884,96,20,6.01,26.01,36.64,10.2,46.84
1884,97,15,1,16,20.89,4.55,25.44
1884,98,8,1.01,9.01,11.39,1.44,12.83
1884,99,4,0,4,7.13,0.54,7.67
1884,100,4,1,5,3.37,0.46,3.83
1884,101,0,0,0,1.51,0,1.51
1884,102,1,0,1,0.98,0,0.98
1884,103,0,0,0,0,0,0
1884,104,0,0,0,0,0,0
1884,105,0,0,0,0,0,0
1884,106,0,0,0,0,0,0
1884,107,0,0,0,0,0,0
1884,108,0,0,0,0,0,0
1884,109,0,0,0,0,0,0
1884,110+,0,0,0,0,0,0
1885,0,6924.86,8780.13,15704.99,62266,64718,126984
1885,1,2235.6,2437.98,4673.58,56450,58325,114775
1885,2,1396.38,1426.16,2822.54,55022,56486,111508
1885,3,968.26,992.8,1961.06,52848,54608,107456
1885,4,746.21,765.62,1511.83,51780,52469,104249
1885,5,617.16,600.49,1217.65,52715,53689,106404
1885,6,480.13,519.42,999.55,49492,50545,100037
1885,7,366.1,428.34,794.44,50686,51709,102395
1885,8,285.08,352.29,637.37,48201,49291,97492
